user_id,category,source
2c6d056e0e,Бытовая техника,other
1cd0dde0f1,Товары для животных,other
ed8dfc3ab3,Электроника,context
02a2846131,Электроника,context
7b4bb54184,Электроника,other
5043b40169,Электроника,other
dba4821ffe,Электроника,other
871a4c4a3f,Электроника,other
90528f50fd,Товары для животных,other
15a2acf672,не определена,other
175d65ecb3,Электроника,other
1039585ab2,Бытовая техника,other
3ec889a89b,Товары для животных,other
ff42c254b7,Продукты,other
f2842a5a56,Строительство и ремонт,context
177412e694,Строительство и ремонт,context
013ccac08c,Товары для животных,other
b022b3368f,Электроника,other
666cf93867,Электроника,other
b023ff383a,Электроника,context
6d6d346278,Электроника,other
30b174d4cf,Бытовая техника,other
2a5df38b14,Бытовая техника,other
a181fb2263,Электроника,context
3b74b919fc,Продукты,other
d524a0ccd9,Досуг,context
01aad6d530,Досуг,context
c3cf9e24df,Электроника,email
7d5e8c8e3b,Электроника,other
459652ccf7,Бытовая техника,context
2a18bd5104,Досуг,other
b4985080a9,Электроника,other
3cc8220771,не определена,context
29ab6b36ab,Досуг,other
5a9d450dea,Бытовая техника,context
b4db2b9295,Электроника,other
d49a81065c,Продукты,email
cd4861fb92,Строительство и ремонт,context
a2d0972b37,Строительство и ремонт,email
476de63274,Электроника,context
4338e6dbc5,Продукты,context
e6c6600b72,Товары для животных,other
e913cc99cf,Бытовая техника,other
967085b9d4,Электроника,other
c7aa8260db,Продукты,other
57e755db07,Строительство и ремонт,context
8970f878a9,Продукты,other
6242f032bd,Бытовая техника,other
f5d8f0ef8c,Электроника,other
184f7e5fe7,Товары для животных,other
754f2d3ee6,Товары для животных,other
92789e6fb0,Электроника,other
10b1c7d2e3,Товары для животных,context
8ffa8c7c13,Электроника,other
e9484ff73a,Досуг,other
0171383d4b,Электроника,other
66617dd58a,Бытовая техника,other
650cde4216,Электроника,context
0106a620a0,Товары для животных,email
1103b8fec3,Досуг,context
ea200ce983,Продукты,other
2babb40468,Продукты,other
b911ba2ab9,Электроника,other
0463e36b54,Товары для животных,other
5594fe0f98,Досуг,other
a7c9782735,Электроника,other
d9bca7b0ad,Продукты,other
2859f3aab4,Бытовая техника,context
f04939175f,Досуг,other
1f3507a496,Товары для животных,context
a6142dfe6b,Продукты,other
6be25e13e4,Досуг,other
bee2e9fba1,Продукты,other
184a8f0bcd,Бытовая техника,other
3ff7ae3879,Бытовая техника,email
2eabd87abc,Продукты,context
4670ef1436,Бытовая техника,other
66de102cc4,Досуг,other
0df79f273e,Продукты,other
95b9711c24,Электроника,other
5c369347ff,Досуг,other
5c6f528883,Электроника,other
8fafb5f2b4,Электроника,other
863bd2ecd5,Бытовая техника,other
5232498027,Электроника,other
442e55d134,Бытовая техника,other
144b84d372,Бытовая техника,context
d32835228b,Досуг,other
2ef80020de,Досуг,context
a4265465d2,Электроника,other
5a377adf58,Электроника,email
67570afa68,Продукты,other
b6dd06fc69,Строительство и ремонт,other
c1e7a4804d,Электроника,other
8b86c55746,Строительство и ремонт,context
07536d01d5,Электроника,other
db7d2dcc9d,Электроника,other
854dbd933d,Электроника,other
d35310f149,Досуг,other
751709326e,Электроника,email
6563a80da4,Досуг,context
ce7087ebde,Электроника,other
549afb4840,Электроника,other
618a49c6a9,Электроника,context
fd171c2398,Продукты,other
4b49d65e4b,Бытовая техника,other
c4f45dc2dd,Бытовая техника,context
8bf5cb7048,Продукты,context
d6e857be15,Электроника,context
5f9936e31b,Бытовая техника,other
450b794689,Бытовая техника,other
eb002ce10c,Электроника,other
4e1c4056fc,Досуг,other
1e3ae4eda7,Бытовая техника,other
abd8a4a996,Строительство и ремонт,other
7a2bfdb2b4,Электроника,None
cf334aedb9,Строительство и ремонт,email
71244aa597,Досуг,other
a7317236c0,Досуг,other
60fdcb037e,Электроника,other
e40c74405f,Строительство и ремонт,other
2311261b0a,Досуг,other
ee4e813aa4,Бытовая техника,other
c343e17aed,Электроника,other
44ad0d9d19,Электроника,other
799e66b8b8,Бытовая техника,other
dd6e6fb223,Бытовая техника,other
93a5cc481e,Досуг,other
ac13ff2fba,Бытовая техника,other
d7b67f21c9,Электроника,other
0500adf23f,Электроника,other
896da142b7,Досуг,other
98c225939e,Электроника,context
da02a90bc9,Досуг,other
148381903a,Электроника,other
af9dde77ce,Досуг,context
d9acdafb6e,не определена,other
fc27d01313,Электроника,other
45408d7909,Продукты,context
540d711e41,Бытовая техника,email
687a3922d5,Электроника,other
18c5626feb,Бытовая техника,context
808e69d1ba,Электроника,other
3b64d554dc,Продукты,other
9d01bbb9e4,Бытовая техника,other
1435300cc1,Бытовая техника,context
ecbc38d8ad,Бытовая техника,other
d048f2d80c,Электроника,email
16f21ede98,Электроника,other
c0615b557b,Электроника,context
760caf1aa7,Строительство и ремонт,other
62c0894a9b,Бытовая техника,other
41f7521f0e,Товары для животных,context
afb7f1dccb,Электроника,other
ff6e19cd8e,Электроника,context
6f54a2d12f,Товары для животных,other
63cefa0647,Товары для животных,context
ed4847d85f,Продукты,other
78a8858663,Электроника,email
210b4514ff,Электроника,other
2c0e8e3f99,Продукты,other
7c3d2d1a41,Продукты,other
2d6f93ef88,Электроника,context
97af7e5944,Досуг,email
6074558b27,Электроника,other
0389cecc33,Строительство и ремонт,context
9b8630add8,Электроника,other
09397f152c,Товары для животных,other
9a3a3eadb6,Электроника,context
f4340408ed,Строительство и ремонт,other
af6afdb3e5,Электроника,other
1da6242bd0,Бытовая техника,other
2455bea9b1,Строительство и ремонт,other
e43acb1734,Товары для животных,other
ae173d6ef9,Продукты,other
ddb95934fe,Электроника,other
504b435f8b,Электроника,other
d2d4fb3ed2,Бытовая техника,other
90a25555eb,Продукты,other
69f32f906a,Электроника,other
b985f52ad1,Товары для животных,other
b625811f52,Бытовая техника,other
a4d32fc594,Электроника,email
bb982e10ea,Электроника,email
fad6612f45,Электроника,context
6be6411499,Бытовая техника,context
